id_produit,date,categorie,colisage fardeau,colisage palette,volume pcs (m3),Is_Gerbable,quantite_demande
31338,2025-06-23,MOULURE,60,1300,0.000125,True,60
31338,2025-06-25,MOULURE,60,1300,0.000125,True,60
31338,2025-06-28,MOULURE,60,1300,0.000125,True,0
31338,2025-06-29,MOULURE,60,1300,0.000125,True,300
31338,2025-07-01,MOULURE,60,1300,0.000125,True,120
31338,2025-07-02,MOULURE,60,1300,0.000125,True,60
31338,2025-07-07,MOULURE,60,1300,0.000125,True,60
31338,2025-07-08,MOULURE,60,1300,0.000125,True,60
31338,2025-07-09,MOULURE,60,1300,0.000125,True,60
31338,2025-07-10,MOULURE,60,1300,0.000125,True,360
31338,2025-07-13,MOULURE,60,1300,0.000125,True,180
31338,2025-07-14,MOULURE,60,1300,0.000125,True,120
31338,2025-07-15,MOULURE,60,1300,0.000125,True,300
31338,2025-09-17,MOULURE,60,1300,0.000125,True,300
31338,2025-09-20,MOULURE,60,1300,0.000125,True,360
31338,2025-09-21,MOULURE,60,1300,0.000125,True,60
31338,2025-09-22,MOULURE,60,1300,0.000125,True,600
31338,2025-09-23,MOULURE,60,1300,0.000125,True,180
31338,2025-09-24,MOULURE,60,1300,0.000125,True,180
31338,2025-09-27,MOULURE,60,1300,0.000125,True,180
31338,2025-09-28,MOULURE,60,1300,0.000125,True,60
31338,2025-09-29,MOULURE,60,1300,0.000125,True,120
31338,2025-10-01,MOULURE,60,1300,0.000125,True,120
31338,2025-10-05,MOULURE,60,1300,0.000125,True,300
31338,2025-10-06,MOULURE,60,1300,0.000125,True,360
31338,2025-10-08,MOULURE,60,1300,0.000125,True,0
31338,2025-10-15,MOULURE,60,1300,0.000125,True,240
31338,2025-10-21,MOULURE,60,1300,0.000125,True,60
31338,2025-10-23,MOULURE,60,1300,0.000125,True,0
31338,2025-10-26,MOULURE,60,1300,0.000125,True,300
31338,2025-10-30,MOULURE,60,1300,0.000125,True,1200
31338,2025-11-11,MOULURE,60,1300,0.000125,True,0
31338,2025-11-12,MOULURE,60,1300,0.000125,True,0
31338,2025-11-15,MOULURE,60,1300,0.000125,True,300
31338,2025-11-17,MOULURE,60,1300,0.000125,True,60
31338,2025-11-24,MOULURE,60,1300,0.000125,True,180
31338,2025-11-25,MOULURE,60,1300,0.000125,True,60
31338,2025-12-02,MOULURE,60,1300,0.000125,True,0
31338,2025-12-24,MOULURE,60,1300,0.000125,True,0
31338,2026-01-14,MOULURE,60,1300,0.000125,True,60
31338,2026-01-19,MOULURE,60,1300,0.000125,True,480
31338,2026-01-21,MOULURE,60,1300,0.000125,True,120
31338,2026-01-25,MOULURE,60,1300,0.000125,True,180
31338,2026-01-26,MOULURE,60,1300,0.000125,True,60
31338,2026-01-27,MOULURE,60,1300,0.000125,True,180
31338,2026-02-01,MOULURE,60,1300,0.000125,True,60
31338,2026-02-04,MOULURE,60,1300,0.000125,True,180
31339,2025-03-16,MOULURE,22,2500,0.00025,True,22
31339,2025-04-09,MOULURE,22,2500,0.00025,True,22
31339,2025-04-16,MOULURE,22,2500,0.00025,True,44
31339,2025-05-24,MOULURE,22,2500,0.00025,True,22
31339,2025-05-29,MOULURE,22,2500,0.00025,True,0
31339,2025-06-25,MOULURE,22,2500,0.00025,True,66
31339,2025-06-28,MOULURE,22,2500,0.00025,True,0
31339,2025-07-09,MOULURE,22,2500,0.00025,True,22
31339,2025-07-13,MOULURE,22,2500,0.00025,True,44
31339,2025-07-26,MOULURE,22,2500,0.00025,True,22
31339,2025-07-29,MOULURE,22,2500,0.00025,True,22
31339,2025-08-06,MOULURE,22,2500,0.00025,True,132
31339,2025-09-24,MOULURE,22,2500,0.00025,True,176
31339,2025-10-08,MOULURE,22,2500,0.00025,True,0
31339,2025-12-03,MOULURE,22,2500,0.00025,True,44
31339,2025-12-24,MOULURE,22,2500,0.00025,True,44
31339,2026-01-13,MOULURE,22,2500,0.00025,True,110
31339,2026-01-21,MOULURE,22,2500,0.00025,True,44
31339,2026-02-02,MOULURE,22,2500,0.00025,True,22
31340,2025-05-29,MOULURE,1,1000,0.00025,True,1
31340,2025-06-25,MOULURE,1,1000,0.00025,True,4
31340,2025-06-28,MOULURE,1,1000,0.00025,True,1
31340,2025-07-14,MOULURE,1,1000,0.00025,True,1
31340,2025-08-06,MOULURE,1,1000,0.00025,True,121
31340,2025-10-08,MOULURE,1,1000,0.00025,True,1
31341,2025-03-16,MOULURE,12,1500,0.00025,True,24
31341,2025-03-26,MOULURE,12,1500,0.00025,True,48
31341,2025-04-07,MOULURE,12,1500,0.00025,True,36
31341,2025-04-16,MOULURE,12,1500,0.00025,True,36
31341,2025-05-17,MOULURE,12,1500,0.00025,True,60
31341,2025-06-03,MOULURE,12,1500,0.00025,True,48
31341,2025-06-18,MOULURE,12,1500,0.00025,True,636
31341,2025-06-25,MOULURE,12,1500,0.00025,True,48
31341,2025-06-28,MOULURE,12,1500,0.00025,True,0
31341,2025-07-13,MOULURE,12,1500,0.00025,True,24
31341,2025-07-26,MOULURE,12,1500,0.00025,True,12
31341,2025-09-17,MOULURE,12,1500,0.00025,True,120
31341,2025-09-20,MOULURE,12,1500,0.00025,True,36
31341,2025-09-24,MOULURE,12,1500,0.00025,True,96
31341,2025-10-01,MOULURE,12,1500,0.00025,True,36
31341,2025-10-06,MOULURE,12,1500,0.00025,True,60
31341,2025-10-12,MOULURE,12,1500,0.00025,True,12
31341,2025-10-26,MOULURE,12,1500,0.00025,True,72
31341,2026-01-21,MOULURE,12,1500,0.00025,True,36
31341,2026-02-02,MOULURE,12,1500,0.00025,True,12
31342,2025-03-12,MOULURE,32,1900,0.00025,True,32
31342,2025-03-15,MOULURE,32,1900,0.00025,True,96
31342,2025-03-16,MOULURE,32,1900,0.00025,True,224
31342,2025-03-26,MOULURE,32,1900,0.00025,True,96
31342,2025-04-06,MOULURE,32,1900,0.00025,True,160
31342,2025-04-08,MOULURE,32,1900,0.00025,True,128
31342,2025-04-09,MOULURE,32,1900,0.00025,True,96
31342,2025-04-12,MOULURE,32,1900,0.00025,True,64
31342,2025-04-13,MOULURE,32,1900,0.00025,True,160
31342,2025-04-19,MOULURE,32,1900,0.00025,True,160
31342,2025-04-20,MOULURE,32,1900,0.00025,True,160
31342,2025-04-22,MOULURE,32,1900,0.00025,True,32
31342,2025-04-27,MOULURE,32,1900,0.00025,True,480
31342,2025-04-28,MOULURE,32,1900,0.00025,True,224
31342,2025-05-04,MOULURE,32,1900,0.00025,True,160
31342,2025-05-05,MOULURE,32,1900,0.00025,True,192
31342,2025-05-10,MOULURE,32,1900,0.00025,True,0
31342,2025-05-17,MOULURE,32,1900,0.00025,True,256
31342,2025-05-21,MOULURE,32,1900,0.00025,True,96
31342,2025-05-22,MOULURE,32,1900,0.00025,True,160
31342,2025-05-24,MOULURE,32,1900,0.00025,True,32
31342,2025-05-27,MOULURE,32,1900,0.00025,True,32
31342,2025-05-29,MOULURE,32,1900,0.00025,True,0
31342,2025-06-10,MOULURE,32,1900,0.00025,True,96
31342,2025-06-14,MOULURE,32,1900,0.00025,True,96
31342,2025-06-16,MOULURE,32,1900,0.00025,True,32
31342,2025-06-18,MOULURE,32,1900,0.00025,True,0
31342,2025-06-22,MOULURE,32,1900,0.00025,True,160
31342,2025-06-25,MOULURE,32,1900,0.00025,True,64
31342,2025-06-28,MOULURE,32,1900,0.00025,True,0
31342,2025-06-29,MOULURE,32,1900,0.00025,True,320
31342,2025-06-30,MOULURE,32,1900,0.00025,True,160
31342,2025-07-01,MOULURE,32,1900,0.00025,True,64
31342,2025-07-07,MOULURE,32,1900,0.00025,True,416
31342,2025-07-10,MOULURE,32,1900,0.00025,True,352
31342,2025-07-13,MOULURE,32,1900,0.00025,True,256
31342,2025-07-14,MOULURE,32,1900,0.00025,True,64
31342,2025-07-15,MOULURE,32,1900,0.00025,True,288
31342,2025-07-23,MOULURE,32,1900,0.00025,True,0
31342,2025-08-26,MOULURE,32,1900,0.00025,True,160
31342,2025-09-07,MOULURE,32,1900,0.00025,True,160
31342,2025-09-09,MOULURE,32,1900,0.00025,True,128
31342,2025-09-13,MOULURE,32,1900,0.00025,True,64
31342,2025-09-14,MOULURE,32,1900,0.00025,True,0
31342,2025-09-15,MOULURE,32,1900,0.00025,True,32
31342,2025-09-17,MOULURE,32,1900,0.00025,True,416
31342,2025-09-20,MOULURE,32,1900,0.00025,True,320
31342,2025-09-21,MOULURE,32,1900,0.00025,True,96
31342,2025-09-23,MOULURE,32,1900,0.00025,True,448
31342,2025-09-24,MOULURE,32,1900,0.00025,True,96
31342,2025-09-27,MOULURE,32,1900,0.00025,True,128
31342,2025-09-28,MOULURE,32,1900,0.00025,True,96
31342,2025-09-29,MOULURE,32,1900,0.00025,True,128
31342,2025-10-06,MOULURE,32,1900,0.00025,True,288
31342,2025-10-08,MOULURE,32,1900,0.00025,True,0
31342,2025-10-13,MOULURE,32,1900,0.00025,True,32
31342,2025-10-14,MOULURE,32,1900,0.00025,True,480
31342,2025-10-15,MOULURE,32,1900,0.00025,True,320
31342,2025-10-18,MOULURE,32,1900,0.00025,True,224
31342,2025-10-21,MOULURE,32,1900,0.00025,True,32
31342,2025-10-22,MOULURE,32,1900,0.00025,True,160
31342,2025-10-23,MOULURE,32,1900,0.00025,True,128
31342,2025-10-26,MOULURE,32,1900,0.00025,True,320
31342,2025-10-30,MOULURE,32,1900,0.00025,True,1600
31342,2025-11-26,MOULURE,32,1900,0.00025,True,160
31342,2025-11-30,MOULURE,32,1900,0.00025,True,320
31342,2025-12-06,MOULURE,32,1900,0.00025,True,224
31342,2025-12-07,MOULURE,32,1900,0.00025,True,544
31342,2025-12-17,MOULURE,32,1900,0.00025,True,320
31342,2025-12-24,MOULURE,32,1900,0.00025,True,128
31342,2025-12-27,MOULURE,32,1900,0.00025,True,320
31342,2025-12-28,MOULURE,32,1900,0.00025,True,32
31342,2025-12-29,MOULURE,32,1900,0.00025,True,96
31342,2026-01-07,MOULURE,32,1900,0.00025,True,128
31342,2026-01-13,MOULURE,32,1900,0.00025,True,32
31342,2026-01-14,MOULURE,32,1900,0.00025,True,96
