id_produit,order_frequency,avg_quantity,std_quantity,total_quantity,cv
31368,738,35.050135501355015,739.5234164699895,25867.0,20.51374859443158
31370,738,0.0027100271002710027,0.05202259119171676,2.0,0.05188198959390131
31371,738,36.762872628726285,167.57484608470378,27131.0,4.437555578259406
31372,738,0.16395663956639567,2.7021176796538775,121.0,2.3214934197724815
31373,738,122.51761517615176,335.17613237881596,90418.0,2.713589732936572
31374,738,15.636856368563686,76.79697703573619,11540.0,4.616075016482596
31375,738,16.649051490514903,79.4432808800242,12287.0,4.501277642184865
31376,738,0.3252032520325203,6.242710943006011,240.0,4.710757337360364
31377,738,14.149051490514905,71.86121861823113,10442.0,4.743611747786635
31378,738,1.627371273712737,16.458760894330972,1201.0,6.264345301710293
31379,738,0.3265582655826558,6.242748787677126,241.0,4.705974060577854
31380,738,0.08130081300813008,2.208630521496931,60.0,2.0425680762715976
31381,738,1.978319783197832,15.831184257726182,1460.0,5.315474969154651
31382,738,8.24119241192412,101.10716178984387,6082.0,10.94092161303589
31383,738,0.08130081300813008,2.208630521496932,60.0,2.042568076271599
31384,738,1.6585365853658536,24.943353767628864,1224.0,9.382362426355812
31385,738,2.5,29.1585405750486,1845.0,8.331011592871029
31386,738,2.540650406504065,29.459382162656333,1875.0,8.320330668212925
31387,738,9.730352303523036,44.22373332296692,7181.0,4.121368252601286
31388,738,31.03252032520325,112.12169451970662,22902.0,3.5002457933817044
31389,738,4.7168021680216805,46.66494521745478,3481.0,8.16277069696175
31390,738,1.9525745257452574,16.123141299306294,1441.0,5.46070595635064
31391,738,2.16260162601626,17.019602705753943,1596.0,5.381519621613715
31392,738,0.975609756097561,10.783270183115867,720.0,5.458198487750007
31393,738,0.0013550135501355014,0.03681050869161553,1.0,0.03676069744846043
31394,738,1.353658536585366,20.507426431313963,999.0,8.712999830920959
31395,738,0.6395663956639567,13.27192508529962,472.0,8.094777448719933
31396,738,0.47696476964769646,5.7865830405389485,352.0,3.91788833386949
31397,738,0.4065040650406504,5.167223807144198,300.0,3.6738065218424065
31398,738,7.963414634146342,35.99287605140767,5877.0,4.015531749952964
31399,738,2.3915989159891597,16.379233133361698,1765.0,4.829354395693541
31400,738,2.113821138211382,15.450030585101901,1560.0,4.961759169628026
31401,738,13.521680216802167,52.42499524411386,9979.0,3.610119108906973
31402,738,0.7506775067750677,20.39302181515498,554.0,11.648645587913604
31403,738,1.0745257452574526,20.669555646969343,793.0,9.963508861831075
31404,738,0.06910569105691057,1.0217947931936675,51.0,0.9557472210100464
31405,738,0.07994579945799458,1.5758881959977071,59.0,1.4592289694432972
31406,738,0.04742547425474255,1.0440372194540144,35.0,0.9967651590647639
31407,738,0.491869918699187,5.954195494647731,363.0,3.9910956176657812
31408,738,0.07588075880758807,1.1716637890661812,56.0,1.089027552053957
31409,738,0.01084010840108401,0.2014643782472877,8.0,0.19930390234115056
31410,738,0.0013550135501355014,0.03681050869161553,1.0,0.03676069744846043
31411,738,0.5013550135501355,5.745448159388476,370.0,3.826841824574635
31412,738,0.08401084010840108,1.1358183010095033,62.0,1.047792382681267
31413,738,0.11517615176151762,1.7739292553114274,85.0,1.5907166347750104
31414,738,0.0027100271002710027,0.07362101738323104,2.0,0.07342204166057367
31415,738,1.0338753387533874,6.8630876188652445,763.0,3.3743895154713868
31416,738,0.2181571815718157,1.7772406668044334,161.0,1.4589584116815038
31417,738,0.06910569105691057,0.5228504612459458,51.0,0.48905404359886945
31418,738,0.023035230352303523,0.28676930881394325,17.0,0.2803122515293909
31419,738,0.38482384823848237,7.901248551105732,284.0,5.705598268802378
31431,738,0.0013550135501355014,0.036810508691615534,1.0,0.03676069744846044
31434,738,0.005420054200542005,0.09006495306699724,4.0,0.08957942771353634
31435,738,0.0013550135501355014,0.03681050869161553,1.0,0.03676069744846043
31436,738,0.06775067750677506,1.8405254345807758,50.0,1.7237408257875793
31437,738,116.02845528455285,233.63859066533828,85629.0,1.9964254855560533
31438,738,7.955284552845528,82.14554648001102,5871.0,9.172857210205498
31439,738,3.0636856368563685,74.00790238687796,2261.0,18.21201465872489
31440,738,165.420054200542,259.46272057721916,122080.0,1.5590832596686783
31441,738,88.94037940379404,153.55295285554234,65638.0,1.7072749067040836
31442,738,19.59620596205962,46.34572559988143,14462.0,2.250206940310033
31443,738,3.0420054200542004,13.446496713127338,2245.0,3.326689431541393
31444,738,0.502710027100271,12.903697921688988,371.0,8.586951367183474
31445,738,0.4078590785907859,5.144352387709628,301.0,3.654025083859197
31446,738,11.06910569105691,205.86331923979483,8169.0,17.057048343883306
31447,738,28.852303523035232,121.63091679363315,21293.0,4.0744231579910695
31448,738,0.04742547425474255,1.1503878812565962,35.0,1.0983004610185871
31449,738,171.34417344173443,265.1026748173492,126452.0,1.5382166366475645
31450,738,3.5013550135501355,86.56860165947454,2584.0,19.231676106168635
31451,738,74.09620596205961,156.5195232310608,54683.0,2.0842534083564512
31452,738,1.494579945799458,17.21286943675147,1103.0,6.900107357046487
31453,738,57.84146341463415,122.35706612156575,42687.0,2.0794361496307547
31454,738,0.03387533875338753,0.9202627172903876,25.0,0.8901099414945034
31455,738,1.0352303523035231,14.700957796118484,764.0,7.223240248692037
31456,738,21.30758807588076,198.06450567706491,15725.0,8.878795188584942
31457,738,0.0013550135501355014,0.03681050869161552,1.0,0.036760697448460423
31458,738,2.453929539295393,15.38986492713157,1811.0,4.455755322174618
31459,738,0.33062330623306235,3.557499753426521,244.0,2.6735588778297075
31460,738,0.006775067750677507,0.18405254345807748,5.0,0.1828139664496113
31461,738,458.9688346883469,704.3215200749601,338719.0,1.5312374816701984
31462,738,93.91192411924119,164.084695652721,69307.0,1.7288101276566221
31463,738,757.2981029810298,931.8701993351211,558886.0,1.2288969149095095
31464,738,32.388888888888886,76.35133912565465,23903.0,2.2867289588382427
31465,738,1.2073170731707317,15.295607358358305,891.0,6.929501676162327
31466,738,9.872628726287262,34.24887022075216,7286.0,3.1500082531050717
31467,738,0.0013550135501355014,0.03681050869161553,1.0,0.03676069744846043
31468,738,0.13550135501355012,3.681050869161552,100.0,3.2417846556577867
31470,738,0.15040650406504066,2.626528082219495,111.0,2.2831304177597027
31471,738,0.08401084010840108,1.5614032445682557,62.0,1.440394493114216
31472,738,13.905149051490515,55.23279167332856,10262.0,3.7056182049924073
31473,738,402.4051490514905,1311.5162260560053,296975.0,3.2511142436821094
31474,738,3.453929539295393,52.69444103653079,2549.0,11.831000147538706
31475,738,37.16260162601626,347.9820104986341,27426.0,9.118403768924583
31478,738,2.9037940379403793,47.96456982449339,2143.0,12.286654817936869
31479,738,0.04742547425474255,1.11444208066404,35.0,1.0639822193144393
31480,738,0.7601626016260162,5.73836487620765,561.0,3.2601333938731685
31482,738,174.68428184281842,547.3443589455956,128917.0,3.1154998796949562
31483,738,3.6205962059620598,65.45206296769281,2672.0,14.16528518186431
31484,738,299.11924119241195,866.2362555033155,220750.0,2.8863069627313753
31485,738,38.983739837398375,115.40196874079362,28770.0,2.8862224796904465
31486,738,26.4579945799458,83.26589472078363,19526.0,3.032482742989455
31487,738,4.5501355013550135,18.174140491751118,3358.0,3.2745399616485167
31488,738,1.1964769647696476,10.349818320504324,883.0,4.712008587620105
31490,738,17.021680216802167,54.40822196622331,12562.0,3.019042692561865
31492,738,0.0013550135501355014,0.036810508691615514,1.0,0.03676069744846042
31493,738,737.7032520325204,1258.738323984063,544425.0,1.7039837316550068
31494,738,122.94173441734418,303.99568503369335,90731.0,2.452730603317689
31495,738,68.65582655826559,187.1234602858311,50668.0,2.686400686514091
31496,738,15.6869918699187,42.17027406943003,11577.0,2.5271345727356365
31497,738,2.008130081300813,14.818025585472325,1482.0,4.925992289224584
31498,738,0.10975609756097561,2.081158532153009,81.0,1.8753296663356782
31499,738,36.13414634146341,101.82192212711877,26667.0,2.7420025006317696
31501,738,125.80216802168022,423.36956650902476,92842.0,3.3388196204708303
31502,738,24.868563685636857,107.99794115001674,18353.0,4.174871958970843
31503,738,11.826558265582657,54.02773044777884,8728.0,4.212176745242001
31504,738,5.177506775067751,27.294259281116936,3821.0,4.41832931552189
31505,738,0.489159891598916,6.734388276107102,361.0,4.5222734738553605
31506,738,0.0013550135501355014,0.03681050869161553,1.0,0.03676069744846043
31507,738,5.136856368563685,27.027378889615676,3791.0,4.404108107868486
31508,738,0.0013550135501355014,0.036810508691615514,1.0,0.03676069744846042
31509,738,325.0406504065041,646.2219298397556,239880.0,1.9820287103281533
31510,738,54.795392953929536,156.25899639484123,40439.0,2.800571662321025
31511,738,34.550135501355015,104.68002965804035,25498.0,2.9445747022272366
31512,738,9.731707317073171,37.41147630192176,7182.0,3.486069382679073
31513,738,1.2642276422764227,8.380817051466042,933.0,3.7014021448126506
31514,738,0.0013550135501355014,0.03681050869161553,1.0,0.03676069744846043
31515,738,17.86449864498645,62.6011306622817,13184.0,3.3184624643559752
31516,738,0.0013550135501355014,0.036810508691615514,1.0,0.03676069744846042
31517,738,33.456639566395665,113.6167778166878,24691.0,3.297384168811813
31518,738,1.9390243902439024,19.926195440136993,1431.0,6.779867328179392
31519,738,0.10840108401084012,2.3271531263278282,80.0,2.0995586885451556
31520,738,1.532520325203252,15.935066658347038,1131.0,6.292177203777483
31521,738,0.6747967479674797,8.558835502296795,498.0,5.110372654284008
31522,738,1.1612466124661247,17.481209592307934,857.0,8.08848443832179
31523,738,1.6016260162601625,17.184167954507174,1182.0,6.605164557513695
31524,738,2.1219512195121952,26.354617060791362,1566.0,8.441713277284732
31525,738,2.0,20.71267547597689,1476.0,6.904225158658964
31526,738,0.7601626016260162,10.496141875696333,561.0,5.963166054090757
31527,738,0.2845528455284553,5.94413658194375,210.0,4.627397465690388
31528,738,25.754742547425476,124.01629542553428,19007.0,4.635301393975401
31529,738,0.9349593495934959,11.709676503264284,690.0,6.0516395374012895
31530,738,0.33604336043360433,6.603796166460473,248.0,4.94280078179293
31531,738,113.36178861788618,294.4642592969635,83661.0,2.5748483200175247
31532,738,16.09349593495935,79.71232664210777,11877.0,4.663313282748754
31541,738,0.13685636856368563,3.681184972846121,101.0,3.2380387484629765
31542,738,0.013550135501355014,0.36810508691615496,10.0,0.3631838959146021
31543,738,354.4756097560976,520.1143257855414,261603.0,1.4631505270991936
31544,738,9.558265582655826,31.802178453410367,7054.0,3.0120646430463105
31545,738,0.5420054200542005,9.006495306699724,400.0,5.840767606629523
31546,738,0.0013550135501355014,0.036810508691615514,1.0,0.03676069744846042
31547,738,2.5582655826558267,23.340613812866867,1888.0,6.559547979396704
31548,738,27.12059620596206,70.86312476702656,20015.0,2.5199723451098928
31549,738,943.7073170731708,1269.2939590115811,696456.0,1.3435843420203657
31550,738,58.333333333333336,356.5366535799615,43050.0,6.009044723257778
31551,738,839.1029810298103,1042.4752938860852,619258.0,1.2408898878185195
31552,738,136.47425474254743,240.6012200664751,100718.0,1.7501547509172313
31553,738,21.54742547425474,72.77972603121208,15902.0,3.227850829990055
31554,738,5558.485094850948,5713.677420124711,4102162.0,1.0277350011094681
31555,738,9.417344173441734,87.99785258569753,6950.0,8.447244433954836
31556,738,171.7289972899729,352.05136736540425,126736.0,2.0381717771127312
31557,738,1813.368563685637,2087.6940053986145,1338266.0,1.1506449390623013
31558,738,66.33739837398375,157.0367430053806,48957.0,2.3320880639495094
31559,738,6.9105691056910565,62.45493460836252,5100.0,7.895125341036578
31560,738,22.085365853658537,102.67501933572692,16299.0,4.447623658494246
31561,738,0.8468834688346883,12.496713154404693,625.0,6.766378802605035
31563,738,2.303523035230352,34.280430446359105,1700.0,10.376930955460631
31564,738,18.447154471544714,52.25885938309639,13614.0,2.6872239565722644
31565,738,3342.619241192412,3672.3434153300186,2466853.0,1.0983138779941868
31566,738,10.78048780487805,80.31118614560809,7956.0,6.817305656252446
31567,738,31.1260162601626,76.80763545130014,22971.0,2.3908235253726224
31568,738,2.9810298102981028,21.89904474343167,2200.0,5.500849224183994
31569,738,902.7750677506775,1177.7627231767924,666248.0,1.3031591213375884
31570,738,5.779132791327913,40.4709219137581,4265.0,5.969926118799416
31572,738,0.0013550135501355014,0.036810508691615514,1.0,0.03676069744846042
31573,738,0.21680216802168023,3.995470918477863,160.0,3.283583004272453
31574,738,28.82249322493225,88.0107905267017,21271.0,2.9511546825710324
31575,738,1.2357723577235773,16.838887586646187,912.0,7.531575175118113
31576,738,0.13550135501355012,3.681050869161552,100.0,3.2417846556577867
31577,738,0.34417344173441733,6.632286059847428,254.0,4.934099911459074
31578,738,23.99728997289973,74.81417952531496,17710.0,2.992891613707851
31579,738,67.76016260162602,181.92229449157878,50007.0,2.645751371263871
31580,738,8.414634146341463,47.85532133549799,6210.0,5.083078172941496
31582,738,1.5826558265582655,15.12128523944013,1168.0,5.854936257453734
31583,738,1.2560975609756098,12.175592149067262,927.0,5.396748952559544
31584,738,1022.5094850948509,1221.056507211716,754612.0,1.1930094688849493
31585,738,0.27100271002710025,7.362101738323101,200.0,5.792357231217963
31586,738,21.35907859078591,77.31238369908135,15763.0,3.457762509540151
31587,738,571.6964769647697,720.3256066959765,421912.0,1.2577790080246791
31588,738,8.086720867208673,47.72638617579324,5968.0,5.252322248394782
31589,738,32.13414634146341,372.6178425776305,23715.0,11.245735403520685
31590,738,2.303523035230352,46.09711903982933,1700.0,13.95392692838148
31591,738,9.002710027100271,54.95664992707912,6644.0,5.4941760561073405
31592,738,0.3997289972899729,8.146144749631757,295.0,5.819801379698196
31593,738,0.02710027100271003,0.7362101738323101,20.0,0.716785103282645
31594,738,82.02574525745257,152.04111290933258,60535.0,1.8312526125224398
31595,738,207.96341463414635,380.2176910059031,153477.0,1.8195419120212462
31596,738,40.109756097560975,218.27220911604007,29601.0,5.30949900549252
31597,738,3.930894308943089,25.493699852524983,2901.0,5.17019799152609
31599,738,0.4065040650406504,8.226611415848245,300.0,5.848978058666671
31600,738,51.94037940379404,164.47383057894172,38332.0,3.1067746856221903
31601,738,0.0013550135501355014,0.03681050869161552,1.0,0.036760697448460423
31626,738,0.16802168021680217,2.2086438405010735,124.0,1.8909270931436104
31628,738,2.1395663956639566,11.888367269654431,1579.0,3.786627123437622
31629,738,0.08130081300813008,1.5606777357515031,60.0,1.4433335450934954
31630,738,1.0067750677506775,9.851197237274336,743.0,4.908969318776814
31631,738,3.193766937669377,27.076886640322105,2357.0,6.456459560761781
31632,738,2.521680216802168,25.363253826409256,1861.0,7.202032059980773
31633,738,3.3712737127371275,26.57807093866111,2488.0,6.080166259371326
31634,738,9.85230352303523,46.20262289517234,7271.0,4.257402384397201
31635,738,7.964769647696477,36.92291070808446,5878.0,4.11866809289092
31636,738,10.497289972899729,42.1945242413812,7747.0,3.6699539057323896
31637,738,8.94308943089431,27.928907852520755,6600.0,2.8088762599019237
31638,738,1.1382113821138211,11.63930448988144,840.0,5.443477004773449
31639,738,6.510840108401084,34.93002140312403,4805.0,4.65061443180688
31640,738,2.1707317073170733,15.533414231032198,1602.0,4.8989998728640005
31641,738,0.42953929539295393,10.056747806801518,317.0,7.034957233573005
31642,738,0.3035230352303523,3.341286251266343,224.0,2.5632736522188786
31643,738,0.24390243902439024,2.695817545778967,180.0,2.1672258701360323
31644,738,0.8861788617886179,5.258892968769612,654.0,2.788119979132165
31645,738,0.08672086720867209,1.6647229181349357,64.0,1.531877198982023
31646,738,0.04065040650406504,1.1043152607484656,30.0,1.0611779458754789
31647,738,157.66666666666666,641.3646005837508,116358.0,4.04221386922532
31649,738,41.734417344173444,1126.415635748342,30800.0,26.35851161082746
31650,738,0.8143631436314364,16.453196962883123,601.0,9.068304225995329
31651,738,30.6260162601626,817.2394482944973,22602.0,25.840733198000812
31652,738,22.494579945799458,603.727193684301,16601.0,25.696445523906462
31653,738,103.17344173441734,2782.8852226691174,76142.0,26.713960644248292
31654,738,2.7113821138211383,40.25993433434149,2001.0,10.847693150326403
31655,738,8.944444444444445,171.4372112403231,6601.0,17.239496102378858
31656,738,20.875338753387535,559.5579042516837,15406.0,25.579393789503378
31657,738,0.27100271002710025,7.362101738323103,200.0,5.792357231217964
31658,738,106.4769647696477,698.3543168357654,78580.0,6.497711563892117
31659,738,44.17479674796748,1200.0225339648266,32601.0,26.563983024867035
31660,738,44.71680216802168,1214.7467374346297,33001.0,26.57112220951293
31661,738,588.7411924119241,1593.425623575412,434491.0,2.701906605944581
31662,738,311.9756097560976,890.7815402539645,230238.0,2.8461691981306534
31663,738,69.9308943089431,217.96597482471594,51609.0,3.0729342545062823
31664,738,4.341463414634147,47.18660020709074,3204.0,8.834021043336623
31665,738,94.90921409214093,230.69579409462585,70043.0,2.4053559011858248
31666,738,50.99322493224932,145.07510321004048,37633.0,2.7902693745018343
31667,738,9.214092140921409,36.81145206743511,6800.0,3.6039866842354886
31668,738,2.0230352303523036,20.53307912614146,1493.0,6.792206362659075
31669,738,1.4905149051490514,40.49155956077708,1100.0,16.258308463467618
31671,738,16.03252032520325,313.06465018599863,11832.0,18.380406669631423
31672,738,11.276422764227643,90.145123533221,8322.0,7.342947148732571
31673,738,1.7615176151761518,47.853661299100175,1300.0,17.328754680439612
31674,738,98.33062330623306,307.40753279374195,72568.0,3.0947911385395677
31675,738,2.207317073170732,50.73068916261886,1629.0,15.817173046900175
31676,738,30.023035230352303,96.45715022527285,22157.0,3.1092106078292803
31677,738,0.26151761517615174,5.023489883631814,193.0,3.982100466294606
31678,738,11.481029810298104,47.81332757345308,8473.0,3.8308800075136653
31680,738,0.06775067750677506,1.8405254345807744,50.0,1.7237408257875781
31681,738,12.558265582655826,133.48188578431626,9268.0,9.84505613720022
31683,738,2.111111111111111,17.477991156971104,1558.0,5.617925729026426
31684,738,0.0013550135501355014,0.03681050869161552,1.0,0.036760697448460423
31686,738,356.51355013550136,718.8320868016413,263107.0,2.010642915573959
31687,738,48.359078590785906,145.69440631952813,35689.0,2.951724596146039
31688,738,265.83875338753387,581.8956340416739,196189.0,2.180701366103964
31689,738,14.223577235772357,97.60743035752341,10497.0,6.411596226422099
31690,738,0.27100271002710025,5.202259119171673,200.0,4.093035426384536
31691,738,11.24119241192412,185.67596651802438,8296.0,15.168127439705778
31692,738,0.2032520325203252,4.113305707924125,150.0,3.4184905545585638
31695,738,0.04065040650406504,0.8226611415848248,30.0,0.7905259407416677
31696,738,0.06233062330623306,1.4885965412390152,46.0,1.4012554176459098
31697,738,7.131436314363143,100.6011662027507,5263.0,12.371881462694557
31698,738,184.81436314363143,461.8514324781921,136393.0,2.485552917785955
31699,738,3.7777777777777777,62.6835167931063,2788.0,13.119805840417598
31700,738,21.09620596205962,258.3501409814818,15569.0,11.692058873142427
31703,738,6.097560975609756,92.25474270577799,4500.0,12.99809089669037
31705,738,0.0948509485094851,1.5892107534879738,70.0,1.4515316040521344
31706,738,88.15311653116531,255.2308017087371,65057.0,2.8628365629766392
31707,738,4.149051490514905,92.96779912857708,3062.0,18.05532519918155
31708,738,7.279132791327913,113.5453005470334,5372.0,13.714636956417454
31709,738,0.948509485094851,25.767356084130853,700.0,13.224136849852968
31711,738,9.811653116531165,266.5080355230382,7241.0,24.650072717884722
31712,738,0.8143631436314364,22.086285943968683,601.0,12.173023918333747
31713,738,1.491869918699187,40.49152634639672,1101.0,16.24945429235496
31714,738,2.2222222222222223,53.50605230295811,1640.0,16.605326576780104
31715,738,13.184281842818429,358.16624956941894,9730.0,25.250925886724414
31718,738,1.7615176151761518,19.758035210008448,1300.0,7.154774281151243
31719,738,1.3550135501355014,36.810508691615524,1000.0,15.630699317843648
31720,738,2.4390243902439024,66.25891564490792,1800.0,19.266776889654075
31721,738,14.640921409214092,74.96558997312191,10805.0,4.792913921871608
31722,738,14.551490514905149,58.12661685191361,10739.0,3.737687831028339
31723,738,2989.4146341463415,4516.8675183043715,2206188.0,1.5104485734948185
31724,738,1129.9783197831978,1431.8517030033688,833924.0,1.2660293110462513
31725,738,2242.7859078590786,2614.752737472255,1655176.0,1.1653307600844756
31726,738,254.56775067750678,595.2102864463465,187871.0,2.328972590901832
31727,738,158.80623306233062,418.6717954537303,117199.0,2.6198714995705585
31728,738,81.0230352303523,242.84724081677712,59795.0,2.960719999385154
31729,738,754.3116531165311,1190.9038734138253,556682.0,1.5767052825148058
31730,738,301.2710027100271,457.3669491628249,222338.0,1.513102299136459
31731,738,469.9878048780488,659.9578240813107,346851.0,1.4012206202497988
31732,738,2610.533875338753,3450.4428952246703,1926574.0,1.3212322948623818
31733,738,124.46476964769647,237.8205073932552,91855.0,1.8955162318557812
31734,738,63.77506775067751,134.4148010949223,47066.0,2.0751008954910186
31737,738,277.2113821138211,581.3365303320393,204582.0,2.089549772964373
31740,738,270.1626016260163,632.6593807995826,199380.0,2.3331365645773587
31741,738,0.056910569105691054,0.9228074650218664,42.0,0.8731178322899198
31742,738,3.0365853658536586,52.48508235686549,2241.0,13.002346686595075
31743,738,2.649051490514905,35.894465097113915,1955.0,9.836656235302662
31744,738,0.016260162601626018,0.40653561338566097,12.0,0.40003104357149033
31745,738,1.0853658536585367,8.172298407640735,801.0,3.918879938166902
31746,738,0.024390243902439025,0.6625891564490787,18.0,0.6468132241526721
31747,738,0.014905149051490514,0.4049155956077706,11.0,0.3989689046175363
31748,738,0.016260162601626018,0.3121355471503008,12.0,0.30714137839589595
31749,738,0.0027100271002710027,0.07362101738323107,2.0,0.0734220416605737
31750,738,0.6504065040650406,17.669044171975457,480.0,10.705874054940795
31752,738,0.6517615176151762,17.66903256983539,481.0,10.69708452546228
31753,738,0.6517615176151762,17.66903256983539,481.0,10.69708452546228
31754,738,269.36449864498644,945.3198441806435,198791.0,3.496464398685479
31755,738,115.08943089430895,402.8284262234037,84936.0,3.4699836420952908
31756,738,453.82249322493226,1164.1226579488152,334921.0,2.5595098643749328
31757,738,298.1490514905149,752.2853265144303,220034.0,2.5147508332924895
31759,738,74.89430894308943,245.60756156097082,55272.0,3.236178904338448
31760,738,325.64769647696477,806.3433555608316,240328.0,2.468541380385014
31761,738,723.7411924119241,1998.6978357826413,534121.0,2.7578090726856783
31762,738,481.84823848238483,1129.1693510459506,355604.0,2.3385595328979227
31763,738,152.01355013550136,435.1164099209484,112186.0,2.8436462622795853
31765,738,122.789972899729,560.8373131179353,90619.0,4.530555262114959
31766,738,571.589430894309,994.3447175725317,421833.0,1.7365753957761616
31767,738,117.42005420054201,327.4541735847895,86656.0,2.765191890811436
31769,738,259.1422764227642,556.129388687538,191247.0,2.137789352560893
31770,738,73.0420054200542,234.5787057610208,53905.0,3.168184119679252
31771,738,10.127371273712738,92.51182055904138,7474.0,8.313897171526124
31772,738,972.4647696476965,2766.89906458986,717679.0,2.8423206990749335
31773,738,453.02168021680217,1369.1384616149778,334330.0,3.0155794784099155
31775,738,48.71951219512195,176.320553260442,35955.0,3.546304971144529
31776,738,16.559620596205963,54.670120587631516,12221.0,3.1133998760453783
31777,738,26.34010840108401,86.13012490569403,19439.0,3.150321265817624
31778,738,13.192411924119241,56.78162455153994,9736.0,4.000843891448967
31779,738,98.94715447154472,290.9636330165004,73023.0,2.911174755848989
31780,738,69.29132791327913,236.96791819368957,51137.0,3.3712255157001043
31781,738,54.49864498644986,224.62992480727334,40220.0,4.04748485052414
31782,738,189.18021680216802,684.0852869527233,139615.0,3.5970370549337014
31783,738,75.61924119241192,305.92905857895454,55807.0,3.992848973937014
31784,738,79.86585365853658,251.17118803341452,58941.0,3.106022834978132
31785,738,40.52710027100271,132.11810615073014,29909.0,3.181491250015951
31786,738,118.61653116531166,417.7626205896111,87539.0,3.492515762827611
31787,738,34.827913279132794,116.45943234712205,25703.0,3.2505223354705217
31788,738,43.88075880758807,313.3524801354248,32384.0,6.981889087009948
31789,738,131.1260162601626,645.4158182130154,96771.0,4.884850360902126
31790,738,262.4241192411924,1074.6222398023026,193669.0,4.0794375355522146
31792,738,0.016260162601626018,0.44172610429938614,12.0,0.4346584866305959
31794,738,31.165311653116532,245.62123445825193,23000.0,7.63621497304701
31795,738,0.7195121951219512,14.782958900228612,531.0,8.597181771764157
31796,738,47.109756097560975,274.3212719740686,34767.0,5.701988416191034
31798,738,101.95257452574526,220.0339043201084,75241.0,2.1372355702001866
31799,738,112.08943089430895,291.3076541838665,82722.0,2.57590520953383
31800,738,2.4769647696476964,13.83720568105481,1828.0,3.9796795762347816
31801,738,71.38075880758808,195.08742084793803,52679.0,2.6952939436093053
31802,738,6.088075880758808,30.19428888884543,4493.0,4.2598709998027005
31803,738,42.21544715447155,244.24622434277674,31155.0,5.6518268449179825
31805,738,4.055555555555555,69.59864315633222,2993.0,13.766764580373406
31809,738,3.5663956639566394,20.798289728914025,2632.0,4.554640302652389
31810,738,0.1897018970189702,2.957739825794814,140.0,2.486118441271723
31811,738,2.66260162601626,20.296078044680566,1965.0,5.541437512754072
31813,738,12.024390243902438,44.85864366843383,8874.0,3.444202978287991
31814,738,7.05420054200542,34.52550690194502,5206.0,4.286646045362622
31815,738,0.24390243902439024,3.820266168342439,180.0,3.071194370628235
31816,738,0.016260162601626018,0.44172610429938614,12.0,0.4346584866305959
31817,738,3.5149051490514904,25.24851611216312,2594.0,5.592258370581148
31818,738,0.04878048780487805,0.9871933699017896,36.0,0.9412773992086831
31819,738,0.016260162601626018,0.44172610429938614,12.0,0.4346584866305959
31820,738,0.1016260162601626,2.2531082251098487,75.0,2.0452569128303426
31821,738,20.299457994579946,66.68812790930451,14981.0,3.130977695595568
31822,738,14.035230352303524,213.1272324465523,10358.0,14.175189036189222
31823,738,1.1382113821138211,30.920827300957026,840.0,14.46107132326127
31824,738,4.951219512195122,32.0440725144921,3654.0,5.384454807763017
31825,738,0.1910569105691057,5.153552735867766,141.0,4.326873628066452
