id_produit,order_count,total_demand,avg_demand,std_demand,order_frequency,avg_daily_vol,cv,segment
31494,408,90731,222.3799019607843,287.7984472317093,0.55359565807327,123.10854816824965,1.2883811153352285,A_HIGH_FREQ_HIGH_VOL
31495,281,50668,180.31316725978647,211.3045402230185,0.3812754409769335,68.74898236092265,1.1654119963624057,C_MEDIUM_FREQ
31496,170,11577,68.1,56.384421240089715,0.23066485753052918,15.708276797829036,0.8159829412458715,C_MEDIUM_FREQ
31497,25,1482,59.28,46.29211595941582,0.033921302578018994,2.010854816824966,0.7679514923592538,D_LOW_FREQ
31498,3,81,27.0,22.516660498395403,0.004070556309362279,0.10990502035278155,0.8041664463712644,D_LOW_FREQ
31499,179,26667,148.9776536312849,144.08408731340018,0.24287652645861602,36.1831750339213,0.9607037036839243,C_MEDIUM_FREQ
31501,238,92842,390.0924369747899,625.1975146684624,0.3229308005427408,125.97286295793758,1.5985926997324245,C_MEDIUM_FREQ
31502,107,18353,171.52336448598132,224.16816235805777,0.1451831750339213,24.902306648575305,1.299349586799143,C_MEDIUM_FREQ
31503,77,8728,113.35064935064935,115.71843848821905,0.1044776119402985,11.842605156037992,1.0119613587271854,C_MEDIUM_FREQ
31504,58,3821,65.87931034482759,74.20977322173472,0.07869742198100407,5.184531886024423,1.1096073335551981,D_LOW_FREQ
31505,7,361,51.57142857142857,49.97284977150807,0.009497964721845319,0.4898236092265943,0.950570511958034,D_LOW_FREQ
31506,1,1,1.0,,0.0013568521031207597,0.0013568521031207597,,D_LOW_FREQ
31507,39,3791,97.2051282051282,68.15855334484496,0.052917232021709636,5.1438263229308,0.6940427102999879,D_LOW_FREQ
31508,1,1,1.0,,0.0013568521031207597,0.0013568521031207597,,D_LOW_FREQ
31509,559,239880,429.12343470483006,554.1725312698096,0.7584803256445047,325.48168249660785,1.2884034827121373,A_HIGH_FREQ_HIGH_VOL
31510,249,40439,162.40562248995985,214.68568577792414,0.3378561736770692,54.869742198100404,1.3138206783008037,C_MEDIUM_FREQ
31511,195,25498,130.75897435897437,140.79918564876365,0.2645861601085482,34.59701492537314,1.068611730880353,C_MEDIUM_FREQ
31512,104,7182,69.0576923076923,61.86735370788885,0.14111261872455902,9.744911804613297,0.8830915160060995,C_MEDIUM_FREQ
31513,20,933,46.65,22.26698051044711,0.027137042062415198,1.2659430122116688,0.46730284387087323,D_LOW_FREQ
31514,1,1,1.0,,0.0013568521031207597,0.0013568521031207597,,D_LOW_FREQ
31515,112,13184,117.71428571428571,108.30599199577048,0.1519674355495251,17.888738127544098,0.9123248423229764,C_MEDIUM_FREQ
31516,1,1,1.0,,0.0013568521031207597,0.0013568521031207597,,D_LOW_FREQ
31517,140,24691,176.36428571428573,190.41099851532016,0.18995929443690637,33.50203527815468,1.07355884950847,C_MEDIUM_FREQ
31518,14,1431,102.21428571428571,106.24150903370227,0.018995929443690638,1.9416553595658073,1.029329499288465,D_LOW_FREQ
31519,2,80,40.0,28.284271247461902,0.0027137042062415195,0.10854816824966079,0.6898602743283391,D_LOW_FREQ
31520,16,1131,70.6875,77.85860581849639,0.021709633649932156,1.5345997286295794,1.0860834290287202,D_LOW_FREQ
31521,7,498,71.14285714285714,56.117224246597026,0.009497964721845319,0.6757123473541384,0.7778625143092658,D_LOW_FREQ
31522,8,857,107.125,138.56967046012838,0.010854816824966078,1.162822252374491,1.2815692065676614,D_LOW_FREQ
31523,12,1182,98.5,96.81237712005817,0.016282225237449117,1.6037991858887382,0.972988714774454,D_LOW_FREQ
31524,14,1566,111.85714285714286,161.73333091750237,0.018995929443690638,2.12483039348711,1.4330801473702741,D_LOW_FREQ
31525,19,1476,77.6842105263158,101.7824764614218,0.025780189959294438,2.0027137042062417,1.293556557034792,D_LOW_FREQ
31526,4,561,140.25,31.308944408906537,0.005427408412483039,0.7611940298507462,0.22165624360287814,D_LOW_FREQ
31527,2,210,105.0,63.63961030678928,0.0027137042062415195,0.28493894165535955,0.6003736821395215,D_LOW_FREQ
31528,96,19007,197.98958333333334,204.44850051794234,0.13025780189959293,25.78968792401628,1.027433180637725,C_MEDIUM_FREQ
31529,6,690,115.0,66.85805860178712,0.008141112618724558,0.9362279511533242,0.5763625741533372,D_LOW_FREQ
31530,3,248,82.66666666666667,76.5593451730965,0.004070556309362279,0.33649932157394846,0.9150519343397988,D_LOW_FREQ
31531,297,83661,281.6868686868687,339.1495518343177,0.40298507462686567,113.51560379918588,1.1997357833058477,C_MEDIUM_FREQ
31532,58,11877,204.77586206896552,206.98156906704116,0.07869742198100407,16.115332428765264,1.0058593218172087,D_LOW_FREQ
31541,2,101,50.5,70.0035713374682,0.0027137042062415195,0.13704206241519673,1.3592926473294797,D_LOW_FREQ
31542,1,10,10.0,,0.0013568521031207597,0.013568521031207599,,D_LOW_FREQ
31543,885,261603,295.5966101694915,284.8456774171713,1.2008141112618724,354.95658073270016,0.9603807584125622,A_HIGH_FREQ_HIGH_VOL
31544,86,7054,82.02325581395348,40.47046177564311,0.11668928086838534,9.57123473541384,0.4874593435161495,C_MEDIUM_FREQ
31545,3,400,133.33333333333334,57.735026918962575,0.004070556309362279,0.5427408412483039,0.4297892822751556,D_LOW_FREQ
31546,1,1,1.0,,0.0013568521031207597,0.0013568521031207597,,D_LOW_FREQ
31547,17,1888,111.05882352941177,110.86504779924739,0.023066485753052916,2.5617367706919945,0.989346883247877,D_LOW_FREQ
31548,184,20015,108.77717391304348,89.96604897363157,0.2496607869742198,27.15739484396201,0.8195332942793311,C_MEDIUM_FREQ
31549,1654,696456,421.07376058041115,557.7943009339477,2.244233378561737,944.9877883310719,1.3215564506234683,A_HIGH_FREQ_HIGH_VOL
31550,98,43050,439.2857142857143,599.9677826401895,0.13297150610583447,58.412483039348714,1.3626782863339801,C_MEDIUM_FREQ
31551,1583,619258,391.19267214150346,456.3897270481865,2.1478968792401627,840.2415196743555,1.1636875430541462,A_HIGH_FREQ_HIGH_VOL
31552,548,100718,183.7919708029197,177.48851333778862,0.7435549525101763,136.6594301221167,0.9604774090919772,A_HIGH_FREQ_HIGH_VOL
31553,139,15902,114.40287769784173,120.74705381975826,0.18860244233378562,21.576662143826322,1.0463088635961846,C_MEDIUM_FREQ
31554,3082,4102162,1331.006489292667,1648.3840071646966,4.181818181818182,5566.027137042062,1.2375195019057563,A_HIGH_FREQ_HIGH_VOL
31555,23,6950,302.17391304347825,394.9908689593531,0.031207598371777476,9.430122116689281,1.3028524288061267,D_LOW_FREQ
31556,529,126736,239.5765595463138,292.4037433865616,0.7177747625508819,171.96200814111262,1.215429067312231,A_HIGH_FREQ_HIGH_VOL
31557,2076,1338266,644.6368015414258,775.2027621733151,2.8168249660786975,1815.8290366350068,1.2006793298067227,A_HIGH_FREQ_HIGH_VOL
31558,271,48957,180.6531365313653,168.61814623617985,0.3677069199457259,66.42740841248303,0.9282424154953429,C_MEDIUM_FREQ
31559,16,5100,318.75,292.61749776799064,0.021709633649932156,6.919945725915875,0.9151446372728401,D_LOW_FREQ
31560,86,16299,189.52325581395348,242.5477867649364,0.11668928086838534,22.115332428765264,1.273061315946569,C_MEDIUM_FREQ
31561,6,625,104.16666666666667,100.5194840151235,0.008141112618724558,0.8480325644504749,0.9558112584639318,D_LOW_FREQ
31563,5,1700,340.0,207.3644135332772,0.0067842605156037995,2.306648575305292,0.6081067845550651,D_LOW_FREQ
31564,141,13614,96.55319148936171,75.47482319403082,0.19131614654002713,18.472184531886025,0.773678667419727,C_MEDIUM_FREQ
31565,2678,2466853,921.1549663928305,1251.5043112089468,3.633649932157395,3347.1546811397557,1.3571518419560473,A_HIGH_FREQ_HIGH_VOL
31566,54,7956,147.33333333333334,216.84495809000632,0.07327001356852103,10.795115332428765,1.4618761219550986,D_LOW_FREQ
31567,217,22971,105.85714285714286,85.15287373167098,0.2944369063772049,31.168249660786973,0.7968851819808781,C_MEDIUM_FREQ
31568,22,2200,100.0,80.17837257372733,0.029850746268656716,2.985074626865672,0.7938452730072013,D_LOW_FREQ
31569,1493,666248,446.24782317481584,542.0074346223873,2.0257801899592947,904.0,1.2118727169534658,A_HIGH_FREQ_HIGH_VOL
31570,28,4265,152.32142857142858,146.83400897093352,0.037991858887381276,5.786974219810041,0.9576874566005447,D_LOW_FREQ
31572,1,1,1.0,,0.0013568521031207597,0.0013568521031207597,,D_LOW_FREQ
31573,3,160,53.333333333333336,40.414518843273804,0.004070556309362279,0.21709633649932158,0.7438255001829535,D_LOW_FREQ
31574,121,21271,175.79338842975207,132.36659431010605,0.16417910447761194,28.861601085481684,0.7487078305685692,C_MEDIUM_FREQ
31575,9,912,101.33333333333333,121.28788068063518,0.012211668928086838,1.237449118046133,1.1852235897130474,D_LOW_FREQ
31576,1,100,100.0,,0.0013568521031207597,0.13568521031207598,,D_LOW_FREQ
31577,5,254,50.8,70.00499982144133,0.0067842605156037995,0.344640434192673,1.351447873000798,D_LOW_FREQ
31578,117,17710,151.36752136752136,110.22630312934405,0.1587516960651289,24.029850746268657,0.723423877608866,C_MEDIUM_FREQ
31579,255,50007,196.10588235294117,210.80098594153475,0.34599728629579374,67.85210312075984,1.0694809481336072,C_MEDIUM_FREQ
31580,38,6210,163.42105263157896,129.9934783351566,0.051560379918588875,8.426051560379918,0.7906133445480074,D_LOW_FREQ
31582,11,1168,106.18181818181819,68.07762948548985,0.014925373134328358,1.5848032564450474,0.6351602411708128,D_LOW_FREQ
31583,12,927,77.25,59.39869144564168,0.016282225237449117,1.2578018995929443,0.7590887085705007,D_LOW_FREQ
31584,1641,754612,459.848872638635,490.4349541170216,2.226594301221167,1023.8968792401628,1.0641990970032944,A_HIGH_FREQ_HIGH_VOL
31585,1,200,200.0,,0.0013568521031207597,0.27137042062415195,,D_LOW_FREQ
31586,103,15763,153.03883495145632,133.91875810049302,0.13975576662143827,21.388059701492537,0.8693830886392777,C_MEDIUM_FREQ
31587,1321,421912,319.3883421650265,293.73012219071745,1.7924016282225237,572.472184531886,0.9167940387775475,A_HIGH_FREQ_HIGH_VOL
31588,36,5968,165.77777777777777,139.14475732870247,0.048846675712347354,8.097693351424695,0.8343123357483826,D_LOW_FREQ
31589,112,23715,211.74107142857142,936.8650594184854,0.1519674355495251,32.17774762550882,4.403780864350122,C_MEDIUM_FREQ
31590,3,1700,566.6666666666666,550.7570547286102,0.004070556309362279,2.306648575305292,0.9702120752705994,D_LOW_FREQ
31591,41,6644,162.0487804878049,173.46439854037948,0.05563093622795115,9.014925373134329,1.0638803799783931,D_LOW_FREQ
31592,2,295,147.5,74.24621202458749,0.0027137042062415195,0.40027137042062416,0.4999744917480639,D_LOW_FREQ
31593,1,20,20.0,,0.0013568521031207597,0.027137042062415198,,D_LOW_FREQ
31594,395,60535,153.25316455696202,116.14087240286358,0.5359565807327001,82.13704206241519,0.7529237583970313,A_HIGH_FREQ_HIGH_VOL
31595,514,153477,298.5933852140078,286.53999655331774,0.6974219810040706,208.24559023066485,0.9564296499691884,A_HIGH_FREQ_HIGH_VOL
31596,84,29601,352.39285714285717,410.82960492850833,0.11397557666214382,40.16417910447761,1.162529453056921,C_MEDIUM_FREQ
31597,25,2901,116.04,62.372857344628144,0.033921302578018994,3.9362279511533242,0.5329191502446013,D_LOW_FREQ
31599,2,300,150.0,70.71067811865476,0.0027137042062415195,0.40705563093622793,0.4682826365473825,D_LOW_FREQ
31600,160,38332,239.575,256.5451288655743,0.21709633649932158,52.01085481682497,1.0663831606175802,C_MEDIUM_FREQ
31601,1,1,1.0,,0.0013568521031207597,0.0013568521031207597,,D_LOW_FREQ
