id_produit,date,categorie,colisage fardeau,colisage palette,volume pcs (m3),Is_Gerbable,quantite_demande
31334,2024-07-10,MOULURE,32,1600,0.0002,True,64
31334,2024-07-11,MOULURE,32,1600,0.0002,True,32
31334,2024-07-20,MOULURE,32,1600,0.0002,True,64
31334,2024-07-31,MOULURE,32,1600,0.0002,True,32
31334,2024-08-01,MOULURE,32,1600,0.0002,True,32
31334,2024-08-04,MOULURE,32,1600,0.0002,True,32
31334,2024-08-05,MOULURE,32,1600,0.0002,True,96
31334,2024-08-07,MOULURE,32,1600,0.0002,True,64
31334,2024-08-08,MOULURE,32,1600,0.0002,True,704
31334,2024-08-10,MOULURE,32,1600,0.0002,True,32
31334,2024-08-14,MOULURE,32,1600,0.0002,True,32
31334,2024-08-17,MOULURE,32,1600,0.0002,True,32
31334,2024-08-18,MOULURE,32,1600,0.0002,True,96
31334,2024-08-26,MOULURE,32,1600,0.0002,True,64
31334,2024-08-27,MOULURE,32,1600,0.0002,True,32
31334,2024-08-31,MOULURE,32,1600,0.0002,True,96
31334,2024-09-01,MOULURE,32,1600,0.0002,True,64
31334,2024-09-08,MOULURE,32,1600,0.0002,True,20
31334,2024-09-11,MOULURE,32,1600,0.0002,True,64
31334,2024-09-15,MOULURE,32,1600,0.0002,True,128
31334,2024-09-17,MOULURE,32,1600,0.0002,True,124
31334,2024-09-19,MOULURE,32,1600,0.0002,True,64
31334,2024-09-25,MOULURE,32,1600,0.0002,True,4
31334,2024-10-07,MOULURE,32,1600,0.0002,True,32
31334,2024-10-10,MOULURE,32,1600,0.0002,True,32
31334,2024-10-21,MOULURE,32,1600,0.0002,True,50
31334,2024-10-23,MOULURE,32,1600,0.0002,True,65
31334,2024-10-29,MOULURE,32,1600,0.0002,True,96
31334,2024-10-30,MOULURE,32,1600,0.0002,True,353
31334,2024-11-02,MOULURE,32,1600,0.0002,True,32
31334,2024-11-04,MOULURE,32,1600,0.0002,True,1184
31334,2024-11-07,MOULURE,32,1600,0.0002,True,36
31334,2024-11-10,MOULURE,32,1600,0.0002,True,160
31334,2024-11-12,MOULURE,32,1600,0.0002,True,32
31334,2024-11-14,MOULURE,32,1600,0.0002,True,64
31334,2024-11-16,MOULURE,32,1600,0.0002,True,64
31334,2024-11-17,MOULURE,32,1600,0.0002,True,288
31334,2024-11-19,MOULURE,32,1600,0.0002,True,64
31334,2024-11-20,MOULURE,32,1600,0.0002,True,1182
31334,2024-11-23,MOULURE,32,1600,0.0002,True,160
31334,2024-11-24,MOULURE,32,1600,0.0002,True,64
31334,2024-11-27,MOULURE,32,1600,0.0002,True,1
31334,2024-11-30,MOULURE,32,1600,0.0002,True,64
31334,2024-12-01,MOULURE,32,1600,0.0002,True,64
31334,2024-12-03,MOULURE,32,1600,0.0002,True,1
31334,2024-12-04,MOULURE,32,1600,0.0002,True,32
31334,2024-12-05,MOULURE,32,1600,0.0002,True,96
31334,2024-12-10,MOULURE,32,1600,0.0002,True,64
31334,2024-12-15,MOULURE,32,1600,0.0002,True,64
31334,2024-12-16,MOULURE,32,1600,0.0002,True,37
31334,2024-12-17,MOULURE,32,1600,0.0002,True,32
31334,2024-12-18,MOULURE,32,1600,0.0002,True,32
31334,2025-01-06,MOULURE,32,1600,0.0002,True,65
31334,2025-01-13,MOULURE,32,1600,0.0002,True,1
31334,2025-01-20,MOULURE,32,1600,0.0002,True,32
31334,2025-01-22,MOULURE,32,1600,0.0002,True,32
31334,2025-01-23,MOULURE,32,1600,0.0002,True,64
31334,2025-01-26,MOULURE,32,1600,0.0002,True,32
31334,2025-02-01,MOULURE,32,1600,0.0002,True,32
31334,2025-02-03,MOULURE,32,1600,0.0002,True,320
31334,2025-02-05,MOULURE,32,1600,0.0002,True,64
31334,2025-02-06,MOULURE,32,1600,0.0002,True,64
31334,2025-02-09,MOULURE,32,1600,0.0002,True,64
31334,2025-02-10,MOULURE,32,1600,0.0002,True,32
31334,2025-02-12,MOULURE,32,1600,0.0002,True,4
31334,2025-02-16,MOULURE,32,1600,0.0002,True,32
31334,2025-02-23,MOULURE,32,1600,0.0002,True,160
31334,2025-03-09,MOULURE,32,1600,0.0002,True,160
31334,2025-03-16,MOULURE,32,1600,0.0002,True,30
31334,2025-03-26,MOULURE,32,1600,0.0002,True,214
31334,2025-04-06,MOULURE,32,1600,0.0002,True,150
31334,2025-04-09,MOULURE,32,1600,0.0002,True,32
31334,2025-04-10,MOULURE,32,1600,0.0002,True,128
31334,2025-04-12,MOULURE,32,1600,0.0002,True,128
31334,2025-04-16,MOULURE,32,1600,0.0002,True,64
31334,2025-04-20,MOULURE,32,1600,0.0002,True,64
31334,2025-04-27,MOULURE,32,1600,0.0002,True,32
31334,2025-04-28,MOULURE,32,1600,0.0002,True,96
31334,2025-05-04,MOULURE,32,1600,0.0002,True,64
31334,2025-05-05,MOULURE,32,1600,0.0002,True,32
31334,2025-05-06,MOULURE,32,1600,0.0002,True,128
31334,2025-05-08,MOULURE,32,1600,0.0002,True,5
31334,2025-05-17,MOULURE,32,1600,0.0002,True,20
31334,2025-05-18,MOULURE,32,1600,0.0002,True,96
31334,2025-05-21,MOULURE,32,1600,0.0002,True,96
31334,2025-05-25,MOULURE,32,1600,0.0002,True,10
31334,2025-05-27,MOULURE,32,1600,0.0002,True,1
31334,2025-05-28,MOULURE,32,1600,0.0002,True,64
31334,2025-06-02,MOULURE,32,1600,0.0002,True,128
31334,2025-06-12,MOULURE,32,1600,0.0002,True,64
31334,2025-06-23,MOULURE,32,1600,0.0002,True,64
31334,2025-06-25,MOULURE,32,1600,0.0002,True,1
31334,2025-06-29,MOULURE,32,1600,0.0002,True,160
31334,2025-07-08,MOULURE,32,1600,0.0002,True,42
31334,2025-07-09,MOULURE,32,1600,0.0002,True,128
31334,2025-07-13,MOULURE,32,1600,0.0002,True,224
31334,2025-07-15,MOULURE,32,1600,0.0002,True,1860
31334,2025-07-21,MOULURE,32,1600,0.0002,True,64
31334,2025-07-26,MOULURE,32,1600,0.0002,True,32
31334,2025-07-29,MOULURE,32,1600,0.0002,True,32
31334,2025-08-02,MOULURE,32,1600,0.0002,True,192
31334,2025-08-09,MOULURE,32,1600,0.0002,True,64
31334,2025-08-10,MOULURE,32,1600,0.0002,True,64
31334,2025-08-14,MOULURE,32,1600,0.0002,True,96
31334,2025-08-17,MOULURE,32,1600,0.0002,True,32
31334,2025-08-19,MOULURE,32,1600,0.0002,True,100
31334,2025-08-23,MOULURE,32,1600,0.0002,True,64
31334,2025-08-24,MOULURE,32,1600,0.0002,True,32
31334,2025-08-26,MOULURE,32,1600,0.0002,True,64
31334,2025-08-30,MOULURE,32,1600,0.0002,True,64
31334,2025-08-31,MOULURE,32,1600,0.0002,True,32
31334,2025-09-03,MOULURE,32,1600,0.0002,True,64
31334,2025-09-15,MOULURE,32,1600,0.0002,True,160
31334,2025-09-16,MOULURE,32,1600,0.0002,True,64
31334,2025-09-17,MOULURE,32,1600,0.0002,True,96
31334,2025-09-18,MOULURE,32,1600,0.0002,True,160
31334,2025-09-20,MOULURE,32,1600,0.0002,True,64
31334,2025-09-22,MOULURE,32,1600,0.0002,True,64
31334,2025-09-23,MOULURE,32,1600,0.0002,True,96
31334,2025-09-24,MOULURE,32,1600,0.0002,True,32
31334,2025-09-28,MOULURE,32,1600,0.0002,True,544
31334,2025-10-02,MOULURE,32,1600,0.0002,True,10
31334,2025-10-08,MOULURE,32,1600,0.0002,True,1
31334,2025-10-09,MOULURE,32,1600,0.0002,True,32
31334,2025-10-11,MOULURE,32,1600,0.0002,True,96
31334,2025-10-12,MOULURE,32,1600,0.0002,True,32
31334,2025-10-20,MOULURE,32,1600,0.0002,True,32
31334,2025-10-25,MOULURE,32,1600,0.0002,True,800
31334,2025-10-26,MOULURE,32,1600,0.0002,True,160
31334,2025-10-29,MOULURE,32,1600,0.0002,True,320
31334,2025-10-30,MOULURE,32,1600,0.0002,True,32
31334,2025-11-02,MOULURE,32,1600,0.0002,True,128
31334,2025-11-05,MOULURE,32,1600,0.0002,True,128
31334,2025-11-08,MOULURE,32,1600,0.0002,True,32
31334,2025-11-11,MOULURE,32,1600,0.0002,True,33
31334,2025-11-12,MOULURE,32,1600,0.0002,True,50
31334,2025-11-13,MOULURE,32,1600,0.0002,True,64
31334,2025-11-23,MOULURE,32,1600,0.0002,True,32
31334,2025-11-24,MOULURE,32,1600,0.0002,True,524
31334,2025-11-25,MOULURE,32,1600,0.0002,True,1
31334,2025-12-06,MOULURE,32,1600,0.0002,True,32
31334,2025-12-15,MOULURE,32,1600,0.0002,True,32
31334,2025-12-22,MOULURE,32,1600,0.0002,True,296
31334,2025-12-24,MOULURE,32,1600,0.0002,True,20
31334,2025-12-27,MOULURE,32,1600,0.0002,True,608
31334,2026-01-03,MOULURE,32,1600,0.0002,True,32
31334,2026-01-08,MOULURE,32,1600,0.0002,True,30
31335,2024-01-07,MOULURE,32,2100,0.00025,True,512
31335,2024-01-09,MOULURE,32,2100,0.00025,True,32
31335,2024-01-10,MOULURE,32,2100,0.00025,True,32
31335,2024-01-15,MOULURE,32,2100,0.00025,True,128
31335,2024-01-21,MOULURE,32,2100,0.00025,True,96
31335,2024-01-23,MOULURE,32,2100,0.00025,True,32
31335,2024-02-04,MOULURE,32,2100,0.00025,True,32
31335,2024-02-06,MOULURE,32,2100,0.00025,True,32
31335,2024-02-12,MOULURE,32,2100,0.00025,True,100
31335,2024-02-13,MOULURE,32,2100,0.00025,True,64
31335,2024-02-15,MOULURE,32,2100,0.00025,True,96
31335,2024-02-21,MOULURE,32,2100,0.00025,True,64
31335,2024-02-25,MOULURE,32,2100,0.00025,True,32
31335,2024-03-04,MOULURE,32,2100,0.00025,True,64
31335,2024-03-14,MOULURE,32,2100,0.00025,True,32
31335,2024-03-18,MOULURE,32,2100,0.00025,True,32
31335,2024-03-20,MOULURE,32,2100,0.00025,True,64
31335,2024-03-23,MOULURE,32,2100,0.00025,True,64
31335,2024-04-03,MOULURE,32,2100,0.00025,True,32
31335,2024-04-15,MOULURE,32,2100,0.00025,True,32
31335,2024-04-17,MOULURE,32,2100,0.00025,True,32
31335,2024-05-05,MOULURE,32,2100,0.00025,True,64
31335,2024-05-07,MOULURE,32,2100,0.00025,True,32
31335,2024-05-14,MOULURE,32,2100,0.00025,True,64
31335,2024-05-19,MOULURE,32,2100,0.00025,True,32
31335,2024-05-20,MOULURE,32,2100,0.00025,True,32
31335,2024-05-21,MOULURE,32,2100,0.00025,True,32
31335,2024-05-22,MOULURE,32,2100,0.00025,True,96
31335,2024-05-29,MOULURE,32,2100,0.00025,True,120
31335,2024-05-30,MOULURE,32,2100,0.00025,True,12
31335,2024-06-08,MOULURE,32,2100,0.00025,True,64
31335,2024-06-23,MOULURE,32,2100,0.00025,True,32
31335,2024-06-30,MOULURE,32,2100,0.00025,True,96
31335,2024-07-01,MOULURE,32,2100,0.00025,True,64
31335,2024-07-10,MOULURE,32,2100,0.00025,True,64
31335,2024-07-11,MOULURE,32,2100,0.00025,True,32
31335,2024-07-20,MOULURE,32,2100,0.00025,True,64
31335,2024-07-31,MOULURE,32,2100,0.00025,True,32
31335,2024-08-03,MOULURE,32,2100,0.00025,True,32
31335,2024-08-04,MOULURE,32,2100,0.00025,True,32
31335,2024-08-05,MOULURE,32,2100,0.00025,True,96
31335,2024-08-08,MOULURE,32,2100,0.00025,True,640
31335,2024-08-11,MOULURE,32,2100,0.00025,True,32
31335,2024-08-27,MOULURE,32,2100,0.00025,True,32
31335,2024-09-11,MOULURE,32,2100,0.00025,True,32
31335,2024-09-15,MOULURE,32,2100,0.00025,True,32
31335,2024-09-30,MOULURE,32,2100,0.00025,True,32
31335,2024-10-03,MOULURE,32,2100,0.00025,True,64
31335,2024-10-08,MOULURE,32,2100,0.00025,True,96
31335,2024-10-10,MOULURE,32,2100,0.00025,True,32
31335,2024-10-23,MOULURE,32,2100,0.00025,True,33
31335,2024-10-29,MOULURE,32,2100,0.00025,True,64
31335,2024-10-30,MOULURE,32,2100,0.00025,True,352
31335,2024-11-02,MOULURE,32,2100,0.00025,True,32
31335,2024-11-03,MOULURE,32,2100,0.00025,True,96
31335,2024-11-04,MOULURE,32,2100,0.00025,True,1216
31335,2024-11-06,MOULURE,32,2100,0.00025,True,32
31335,2024-11-07,MOULURE,32,2100,0.00025,True,36
31335,2024-11-09,MOULURE,32,2100,0.00025,True,30
31335,2024-11-10,MOULURE,32,2100,0.00025,True,128
31335,2024-11-17,MOULURE,32,2100,0.00025,True,288
31335,2024-11-20,MOULURE,32,2100,0.00025,True,1202
31335,2024-11-23,MOULURE,32,2100,0.00025,True,160
31335,2024-11-27,MOULURE,32,2100,0.00025,True,1
31335,2024-11-30,MOULURE,32,2100,0.00025,True,96
31335,2024-12-01,MOULURE,32,2100,0.00025,True,64
31335,2024-12-03,MOULURE,32,2100,0.00025,True,1
31335,2024-12-04,MOULURE,32,2100,0.00025,True,32
31335,2024-12-05,MOULURE,32,2100,0.00025,True,160
31335,2024-12-10,MOULURE,32,2100,0.00025,True,128
31335,2024-12-15,MOULURE,32,2100,0.00025,True,96
31335,2024-12-16,MOULURE,32,2100,0.00025,True,74
31335,2024-12-17,MOULURE,32,2100,0.00025,True,64
31335,2024-12-18,MOULURE,32,2100,0.00025,True,34
31335,2024-12-25,MOULURE,32,2100,0.00025,True,64
31335,2025-01-06,MOULURE,32,2100,0.00025,True,65
31335,2025-01-13,MOULURE,32,2100,0.00025,True,64
31335,2025-01-20,MOULURE,32,2100,0.00025,True,64
31335,2025-01-22,MOULURE,32,2100,0.00025,True,64
31335,2025-01-23,MOULURE,32,2100,0.00025,True,64
31335,2025-01-25,MOULURE,32,2100,0.00025,True,32
31335,2025-01-26,MOULURE,32,2100,0.00025,True,32
31335,2025-02-01,MOULURE,32,2100,0.00025,True,32
31335,2025-02-03,MOULURE,32,2100,0.00025,True,320
31335,2025-02-06,MOULURE,32,2100,0.00025,True,64
31335,2025-02-10,MOULURE,32,2100,0.00025,True,32
31335,2025-02-11,MOULURE,32,2100,0.00025,True,32
31335,2025-02-12,MOULURE,32,2100,0.00025,True,4
31335,2025-02-16,MOULURE,32,2100,0.00025,True,64
31335,2025-02-20,MOULURE,32,2100,0.00025,True,32
31335,2025-02-24,MOULURE,32,2100,0.00025,True,32
31335,2025-03-16,MOULURE,32,2100,0.00025,True,190
31335,2025-04-06,MOULURE,32,2100,0.00025,True,250
31335,2025-04-09,MOULURE,32,2100,0.00025,True,32
31335,2025-04-12,MOULURE,32,2100,0.00025,True,128
31335,2025-04-17,MOULURE,32,2100,0.00025,True,32
31335,2025-04-20,MOULURE,32,2100,0.00025,True,64
31335,2025-04-22,MOULURE,32,2100,0.00025,True,128
31335,2025-04-27,MOULURE,32,2100,0.00025,True,32
31335,2025-04-28,MOULURE,32,2100,0.00025,True,96
31335,2025-05-04,MOULURE,32,2100,0.00025,True,64
31335,2025-05-05,MOULURE,32,2100,0.00025,True,32
31335,2025-05-06,MOULURE,32,2100,0.00025,True,160
31335,2025-05-08,MOULURE,32,2100,0.00025,True,37
31335,2025-05-15,MOULURE,32,2100,0.00025,True,64
31335,2025-05-17,MOULURE,32,2100,0.00025,True,20
31335,2025-05-18,MOULURE,32,2100,0.00025,True,96
31335,2025-05-27,MOULURE,32,2100,0.00025,True,1
31335,2025-06-12,MOULURE,32,2100,0.00025,True,32
31335,2025-06-23,MOULURE,32,2100,0.00025,True,64
31335,2025-06-25,MOULURE,32,2100,0.00025,True,1
31335,2025-06-29,MOULURE,32,2100,0.00025,True,160
31335,2025-07-08,MOULURE,32,2100,0.00025,True,42
31335,2025-07-09,MOULURE,32,2100,0.00025,True,96
31335,2025-07-13,MOULURE,32,2100,0.00025,True,192
31335,2025-07-15,MOULURE,32,2100,0.00025,True,192
31335,2025-07-21,MOULURE,32,2100,0.00025,True,32
31335,2025-07-26,MOULURE,32,2100,0.00025,True,32
31335,2025-08-02,MOULURE,32,2100,0.00025,True,128
31335,2025-08-09,MOULURE,32,2100,0.00025,True,64
31335,2025-08-10,MOULURE,32,2100,0.00025,True,64
31335,2025-08-14,MOULURE,32,2100,0.00025,True,64
31335,2025-08-19,MOULURE,32,2100,0.00025,True,175
31335,2025-08-20,MOULURE,32,2100,0.00025,True,64
31335,2025-08-31,MOULURE,32,2100,0.00025,True,32
31335,2025-09-03,MOULURE,32,2100,0.00025,True,64
31335,2025-09-09,MOULURE,32,2100,0.00025,True,32
31335,2025-09-15,MOULURE,32,2100,0.00025,True,160
31335,2025-09-17,MOULURE,32,2100,0.00025,True,96
31335,2025-09-20,MOULURE,32,2100,0.00025,True,64
31335,2025-09-22,MOULURE,32,2100,0.00025,True,64
31335,2025-09-23,MOULURE,32,2100,0.00025,True,32
31335,2025-09-24,MOULURE,32,2100,0.00025,True,32
31335,2025-09-28,MOULURE,32,2100,0.00025,True,448
31335,2025-09-30,MOULURE,32,2100,0.00025,True,64
31335,2025-10-02,MOULURE,32,2100,0.00025,True,10
31335,2025-10-08,MOULURE,32,2100,0.00025,True,1
31335,2025-10-09,MOULURE,32,2100,0.00025,True,32
31335,2025-10-11,MOULURE,32,2100,0.00025,True,96
31335,2025-10-20,MOULURE,32,2100,0.00025,True,32
31335,2025-10-25,MOULURE,32,2100,0.00025,True,800
31335,2025-10-26,MOULURE,32,2100,0.00025,True,352
31335,2025-10-29,MOULURE,32,2100,0.00025,True,384
31335,2025-10-30,MOULURE,32,2100,0.00025,True,32
31335,2025-11-05,MOULURE,32,2100,0.00025,True,128
31335,2025-11-11,MOULURE,32,2100,0.00025,True,1
31335,2025-11-12,MOULURE,32,2100,0.00025,True,50
31335,2025-11-13,MOULURE,32,2100,0.00025,True,32
31335,2025-11-23,MOULURE,32,2100,0.00025,True,32
31335,2025-11-24,MOULURE,32,2100,0.00025,True,224
31335,2025-12-06,MOULURE,32,2100,0.00025,True,32
31335,2025-12-15,MOULURE,32,2100,0.00025,True,32
31335,2025-12-17,MOULURE,32,2100,0.00025,True,160
31335,2025-12-22,MOULURE,32,2100,0.00025,True,64
31335,2025-12-24,MOULURE,32,2100,0.00025,True,20
31335,2025-12-27,MOULURE,32,2100,0.00025,True,288
31335,2025-12-28,MOULURE,32,2100,0.00025,True,96
31335,2026-01-08,MOULURE,32,2100,0.00025,True,30
31336,2024-01-07,MOULURE,32,2300,0.00025,True,544
31336,2024-01-09,MOULURE,32,2300,0.00025,True,32
31336,2024-01-10,MOULURE,32,2300,0.00025,True,32
31336,2024-01-11,MOULURE,32,2300,0.00025,True,32
31336,2024-01-15,MOULURE,32,2300,0.00025,True,256
31336,2024-01-16,MOULURE,32,2300,0.00025,True,96
31336,2024-01-17,MOULURE,32,2300,0.00025,True,32
31336,2024-01-21,MOULURE,32,2300,0.00025,True,160
31336,2024-01-25,MOULURE,32,2300,0.00025,True,64
31336,2024-02-06,MOULURE,32,2300,0.00025,True,32
31336,2024-02-12,MOULURE,32,2300,0.00025,True,100
31336,2024-02-13,MOULURE,32,2300,0.00025,True,64
31336,2024-02-15,MOULURE,32,2300,0.00025,True,64
31336,2024-02-18,MOULURE,32,2300,0.00025,True,64
31336,2024-02-21,MOULURE,32,2300,0.00025,True,32
31336,2024-02-25,MOULURE,32,2300,0.00025,True,32
31336,2024-02-26,MOULURE,32,2300,0.00025,True,96
31336,2024-03-13,MOULURE,32,2300,0.00025,True,192
31336,2024-03-14,MOULURE,32,2300,0.00025,True,32
31336,2024-03-16,MOULURE,32,2300,0.00025,True,64
31336,2024-03-18,MOULURE,32,2300,0.00025,True,32
31336,2024-03-23,MOULURE,32,2300,0.00025,True,64
31336,2024-04-03,MOULURE,32,2300,0.00025,True,32
31336,2024-04-15,MOULURE,32,2300,0.00025,True,96
31336,2024-04-17,MOULURE,32,2300,0.00025,True,32
31336,2024-05-06,MOULURE,32,2300,0.00025,True,164
31336,2024-05-07,MOULURE,32,2300,0.00025,True,32
31336,2024-05-16,MOULURE,32,2300,0.00025,True,30
31336,2024-05-19,MOULURE,32,2300,0.00025,True,32
31336,2024-05-20,MOULURE,32,2300,0.00025,True,32
31336,2024-05-21,MOULURE,32,2300,0.00025,True,32
31336,2024-05-22,MOULURE,32,2300,0.00025,True,160
31336,2024-05-26,MOULURE,32,2300,0.00025,True,64
31336,2024-05-29,MOULURE,32,2300,0.00025,True,396
31336,2024-05-30,MOULURE,32,2300,0.00025,True,12
31336,2024-06-08,MOULURE,32,2300,0.00025,True,64
31336,2024-06-09,MOULURE,32,2300,0.00025,True,224
31336,2024-06-23,MOULURE,32,2300,0.00025,True,32
31336,2024-06-30,MOULURE,32,2300,0.00025,True,64
31336,2024-07-08,MOULURE,32,2300,0.00025,True,32
31336,2024-07-10,MOULURE,32,2300,0.00025,True,32
31336,2024-07-11,MOULURE,32,2300,0.00025,True,32
31336,2024-07-20,MOULURE,32,2300,0.00025,True,64
31336,2024-07-30,MOULURE,32,2300,0.00025,True,32
31336,2024-07-31,MOULURE,32,2300,0.00025,True,32
31336,2024-08-01,MOULURE,32,2300,0.00025,True,32
31336,2024-08-03,MOULURE,32,2300,0.00025,True,32
31336,2024-08-05,MOULURE,32,2300,0.00025,True,128
31336,2024-08-08,MOULURE,32,2300,0.00025,True,704
31336,2024-08-11,MOULURE,32,2300,0.00025,True,96
31336,2024-08-14,MOULURE,32,2300,0.00025,True,32
31336,2024-08-17,MOULURE,32,2300,0.00025,True,32
31336,2024-08-18,MOULURE,32,2300,0.00025,True,96
31336,2024-08-26,MOULURE,32,2300,0.00025,True,96
31336,2024-08-27,MOULURE,32,2300,0.00025,True,96
31336,2024-08-31,MOULURE,32,2300,0.00025,True,128
31336,2024-09-08,MOULURE,32,2300,0.00025,True,72
31336,2024-09-11,MOULURE,32,2300,0.00025,True,96
31336,2024-09-15,MOULURE,32,2300,0.00025,True,128
31336,2024-09-17,MOULURE,32,2300,0.00025,True,60
31336,2024-09-19,MOULURE,32,2300,0.00025,True,32
31336,2024-09-21,MOULURE,32,2300,0.00025,True,64
31336,2024-09-24,MOULURE,32,2300,0.00025,True,64
31336,2024-09-25,MOULURE,32,2300,0.00025,True,30
31336,2024-10-16,MOULURE,32,2300,0.00025,True,32
31336,2024-10-21,MOULURE,32,2300,0.00025,True,50
31336,2024-10-23,MOULURE,32,2300,0.00025,True,65
31336,2024-10-24,MOULURE,32,2300,0.00025,True,32
31336,2024-10-29,MOULURE,32,2300,0.00025,True,64
31336,2024-10-30,MOULURE,32,2300,0.00025,True,192
31336,2024-11-04,MOULURE,32,2300,0.00025,True,1184
31336,2024-11-07,MOULURE,32,2300,0.00025,True,32
31336,2024-11-10,MOULURE,32,2300,0.00025,True,128
31336,2024-11-16,MOULURE,32,2300,0.00025,True,64
31336,2024-11-17,MOULURE,32,2300,0.00025,True,416
31336,2024-11-20,MOULURE,32,2300,0.00025,True,1161
31336,2024-11-23,MOULURE,32,2300,0.00025,True,224
31336,2024-11-24,MOULURE,32,2300,0.00025,True,96
31336,2024-11-27,MOULURE,32,2300,0.00025,True,1
31336,2024-11-30,MOULURE,32,2300,0.00025,True,96
31336,2024-12-01,MOULURE,32,2300,0.00025,True,96
31336,2024-12-03,MOULURE,32,2300,0.00025,True,1
31336,2024-12-10,MOULURE,32,2300,0.00025,True,64
31336,2024-12-15,MOULURE,32,2300,0.00025,True,32
31336,2024-12-16,MOULURE,32,2300,0.00025,True,160
31336,2024-12-18,MOULURE,32,2300,0.00025,True,82
31336,2024-12-21,MOULURE,32,2300,0.00025,True,160
31336,2024-12-22,MOULURE,32,2300,0.00025,True,64
31336,2025-01-06,MOULURE,32,2300,0.00025,True,65
31336,2025-01-09,MOULURE,32,2300,0.00025,True,64
31336,2025-01-13,MOULURE,32,2300,0.00025,True,1
31336,2025-01-14,MOULURE,32,2300,0.00025,True,320
31336,2025-01-20,MOULURE,32,2300,0.00025,True,192
31336,2025-01-22,MOULURE,32,2300,0.00025,True,64
31336,2025-01-23,MOULURE,32,2300,0.00025,True,160
31336,2025-01-26,MOULURE,32,2300,0.00025,True,32
31336,2025-02-03,MOULURE,32,2300,0.00025,True,320
31336,2025-02-05,MOULURE,32,2300,0.00025,True,64
31336,2025-02-10,MOULURE,32,2300,0.00025,True,40
31336,2025-02-12,MOULURE,32,2300,0.00025,True,13
31336,2025-02-24,MOULURE,32,2300,0.00025,True,67
31336,2025-03-13,MOULURE,32,2300,0.00025,True,64
31336,2025-03-16,MOULURE,32,2300,0.00025,True,160
31336,2025-03-18,MOULURE,32,2300,0.00025,True,32
31336,2025-03-20,MOULURE,32,2300,0.00025,True,32
31336,2025-03-26,MOULURE,32,2300,0.00025,True,64
31336,2025-04-06,MOULURE,32,2300,0.00025,True,100
31336,2025-04-07,MOULURE,32,2300,0.00025,True,96
31336,2025-04-09,MOULURE,32,2300,0.00025,True,32
31336,2025-04-12,MOULURE,32,2300,0.00025,True,160
31336,2025-04-16,MOULURE,32,2300,0.00025,True,32
31336,2025-04-17,MOULURE,32,2300,0.00025,True,96
31336,2025-04-20,MOULURE,32,2300,0.00025,True,64
31336,2025-04-27,MOULURE,32,2300,0.00025,True,32
31336,2025-04-28,MOULURE,32,2300,0.00025,True,64
31336,2025-05-04,MOULURE,32,2300,0.00025,True,64
31336,2025-05-05,MOULURE,32,2300,0.00025,True,32
31336,2025-05-08,MOULURE,32,2300,0.00025,True,37
31336,2025-05-17,MOULURE,32,2300,0.00025,True,20
31336,2025-05-18,MOULURE,32,2300,0.00025,True,160
31336,2025-05-21,MOULURE,32,2300,0.00025,True,128
31336,2025-05-27,MOULURE,32,2300,0.00025,True,33
